team,season,points_scored,points_allowed,wins,losses,ties,pass_off_epa_per_att,pass_off_total_epa,pass_off_total_yards_gained,pass_off_yards_gained_per_att,run_off_epa_per_att,run_off_total_epa,run_off_total_yards_gained,run_off_yards_gained_per_att,pass_def_epa_per_att,pass_def_total_epa,pass_def_total_yards_allowed,pass_def_yards_allowed_per_att,run_def_epa_per_att,run_def_total_epa,run_def_total_yards_allowed,run_def_yards_allowed_per_att,division
WAS,2009,266,336,4,12,0,-0.020241812948232088,-11.53783338049229,3499,6.1171328671328675,-0.11208439470891558,-43.040407568223586,1520,3.9583333333333335,0.08665230027792585,47.485460552303365,3320,6.04735883424408,-0.14109824661507986,-60.53114779786927,1820,4.232558139534884,NFC East
WAS,2010,302,377,6,10,0,-0.0792420811847873,-51.11114236418781,3917,6.035439137134053,-0.1365683010083002,-46.842927245846965,1469,4.282798833819242,0.0758172122598017,45.86941341718003,4189,6.912541254125412,-0.03420574485288501,-14.845293266152092,2054,4.732718894009216,NFC East
WAS,2011,288,367,5,11,0,-0.04339369142139089,-26.817301298419572,3772,6.083870967741936,-0.08079154671433673,-31.508703218591325,1604,4.10230179028133,0.022125580025222927,12.10269227379694,3553,6.483576642335766,-0.002527185107167621,-1.0715264854390714,1894,4.466981132075472,NFC East
WAS,2012,436,388,10,6,0,0.1832611374059042,80.26837818378604,3188,7.229024943310658,0.09708693004383133,45.53377019055689,2478,5.2835820895522385,0.06780685437909321,42.37928398693325,4186,6.676236044657097,-0.02588214760373678,-8.799930185270506,1481,4.355882352941176,NFC East
WAS,2013,334,478,3,13,0,-0.06701037392251062,-43.48973267570939,3767,5.795384615384616,-0.015011442386970908,-6.770160516523879,2155,4.767699115044247,0.09419500419024103,51.4304722878716,3896,7.109489051094891,-0.0423721628551244,-17.753936236297125,1793,4.279236276849642,NFC East
WAS,2014,301,438,4,12,0,-0.010198377288927666,-6.057836109623034,4047,6.756260434056761,-0.0641538185770761,-25.019989245059676,1697,4.2853535353535355,0.2337791892992938,129.74745006110805,3971,7.129263913824057,-0.09889414142069307,-40.744386265325545,1727,4.191747572815534,NFC East
WAS,2015,388,379,9,7,0,0.17377344393998784,101.65746470489289,4099,7.006837606837607,-0.1367563841422292,-56.20687388245621,1582,3.8120481927710843,0.0919961534559775,55.381684380498456,4127,6.832781456953643,-0.05300727260339276,-21.255916313960498,1969,4.898009950248756,NFC East
WAS,2016,396,383,8,7,1,0.18069303991818003,112.93314994886252,4758,7.576433121019108,0.008208876052306673,3.020866387248856,1713,4.654891304347826,0.16873486088644693,104.95308347136998,4128,6.626003210272873,-0.015860209919732794,-6.58198711668911,1925,4.627403846153846,NFC East
WAS,2017,342,388,7,9,0,0.02947330950064687,17.035572891373892,3751,6.489619377162629,-0.13470914454282965,-52.2671480826179,1458,3.7193877551020407,-0.04741744786940623,-26.980527837692144,3421,5.991243432574431,0.026726272498716994,12.347537894407251,2122,4.593073593073593,NFC East
WAS,2018,281,359,7,9,0,-0.10033758792310803,-54.9849981818632,3025,5.510018214936248,0.012672085924827454,5.157538971404774,1782,4.378378378378378,0.029739576960628542,17.33817336804644,3798,6.5034246575342465,0.06956537633025969,27.54788902678284,1879,4.744949494949495,NFC East
TEN,2009,354,402,8,8,0,-0.04746863512138929,-23.164693939237974,3031,6.211065573770492,0.021057361961491404,10.297049999169298,2605,5.316326530612245,0.060816953448576364,38.31468067260311,4131,6.557142857142857,-0.04867574627573627,-18.740162316158468,1744,4.518134715025907,AFC South
TEN,2010,356,339,6,10,0,0.013179217811675319,6.536892034590958,3109,6.242971887550201,-0.13170340804393849,-52.0228461773557,1737,4.39746835443038,0.026231350601056663,17.233997344894227,4016,6.103343465045593,-0.08096647437148502,-37.730377057112015,1874,4.004273504273504,AFC South
TEN,2011,325,317,9,7,0,-7.562531437356638e-4,-0.4552643925288697,3923,6.495033112582782,-0.1232955560430267,-44.63299128757566,1451,3.9862637362637363,0.03508275288420674,21.43556201225032,3629,5.920065252854813,-0.08564719294208824,-38.71253120982389,2058,4.543046357615894,AFC South
TEN,2012,330,471,6,10,0,-0.08705256639526927,-49.61996284530348,3319,5.792321116928447,-0.09396301894522145,-34.67235399078672,1695,4.568733153638814,0.07165472594515915,42.99283556709548,3959,6.598333333333334,0.03377386271414137,15.637298436647455,2054,4.426724137931035,AFC South
TEN,2013,362,381,7,9,0,0.056937187431679845,32.16951089889911,3496,6.187610619469027,-0.01824494276295587,-8.246714128856052,1906,4.216814159292035,0.03046319190859675,17.546798539351727,3612,6.249134948096886,-0.040544709023749265,-17.474769589235933,1810,4.199535962877031,AFC South
TEN,2014,254,438,2,14,0,-0.09836811240072012,-54.2991980451975,3372,6.0647482014388485,-0.08131010233112569,-28.051985304238364,1460,4.231884057971015,0.13362376384120317,77.36815926405664,3774,6.506896551724138,-0.029534822776674685,-14.531132806123944,2162,4.394308943089431,AFC South
TEN,2015,299,423,3,13,0,-0.051378172322286954,-30.57001253176074,3507,5.835274542429285,-0.13586461573704428,-49.862313975495255,1492,4.0653950953678475,0.14970161806734963,80.98857537443615,3675,6.792975970425139,-0.06635820959867089,-29.06489580421785,1821,4.138636363636364,AFC South
TEN,2016,381,378,9,7,0,0.06981377870383869,37.071116491738344,3533,6.640977443609023,0.008002072186662842,3.704959422424896,2209,4.771058315334773,0.09710291833292302,65.25316111972427,4307,6.409226190476191,-0.07333564354932597,-25.30079702451746,1429,4.142028985507246,AFC South
TEN,2017,334,356,9,7,0,-0.1307331990133267,-68.89639588002316,3191,6.043560606060606,-0.044753962729043244,-19.199450010759552,1846,4.293023255813954,0.047481559763262245,30.293235128961314,3836,5.984399375975039,-0.15668045452864654,-60.79201635711486,1430,3.6760925449871467,AFC South
TEN,2018,310,303,9,7,0,0.012546867723567764,6.060137110483231,2975,6.159420289855072,-0.006374897055389334,-2.8368291896482534,2032,4.5662921348314605,0.035192758175085624,19.919101127098465,3471,6.110915492957746,-0.015181838000988766,-6.300462770410338,1875,4.496402877697841,AFC South
PHI,2009,429,337,11,5,0,0.03268077145530027,19.21629361571656,4086,6.913705583756345,-0.018607149186226295,-6.773002303786371,1664,4.571428571428571,-0.10560108382941774,-65.36707089040958,3464,5.587096774193548,-0.12402852705059852,-49.98349640139121,1687,4.186104218362283,NFC East
PHI,2010,439,377,10,6,0,0.016183717882497853,9.774965601028702,3904,6.442244224422442,0.1191269044581859,49.199411541230774,2341,5.654589371980676,0.005516055412909177,3.116571308293685,3473,6.125220458553792,-0.07033752320981775,-29.119734608864547,1766,4.265700483091788,NFC East
PHI,2011,396,328,8,8,0,0.020485849725363225,11.799849441809217,4110,7.098445595854923,0.07802565828915717,34.09721267236168,2289,5.237986270022883,-0.04511189579738363,-25.443109229724367,3397,6.001766784452297,-0.0711067867474542,-28.442714698981682,1819,4.5361596009975065,NFC East
PHI,2012,280,444,4,12,0,-0.04648783804290869,-30.4960217561481,3781,5.746200607902735,-0.1502833459015627,-61.01503843603445,1894,4.653562653562654,0.14241941647638415,72.63390240295591,3457,6.7784313725490195,-0.03084690958632542,-14.312966048054996,2049,4.415948275862069,NFC East
PHI,2013,442,382,10,6,0,0.12783030728523526,70.43449931416463,4126,7.461121157323689,0.04070802450759558,19.621267812661067,2567,5.325726141078838,0.07586573902076348,53.25774879257596,4639,6.6082621082621085,-0.13967522581462735,-60.479372777733644,1685,3.8914549653579678,NFC East
PHI,2014,474,400,10,6,0,0.08975585596093512,58.251550518646894,4356,6.691244239631336,-0.11504163088265179,-52.68906694425452,1951,4.259825327510917,0.05823016252816472,36.85969288032827,4198,6.60062893081761,-0.14097948066276597,-64.42762266288405,1786,3.9080962800875274,NFC East
PHI,2015,377,430,7,9,0,0.008433306491746416,5.5322490585856485,4087,6.211246200607903,-0.08244964045972604,-35.53579503814193,1752,4.055555555555555,0.052441348376220484,34.92593801856284,4275,6.409295352323838,0.047398263148121955,21.708404521839856,2173,4.744541484716157,NFC East
PHI,2016,367,331,7,9,0,0.022738913045985697,14.552904349430845,3587,5.6046875,-0.0452611818233587,-19.46230818404424,1833,4.2627906976744185,-0.033627039509453886,-19.705445152539976,3832,6.539249146757679,-0.032559702016485025,-12.079649448115944,1672,4.470588235294118,NFC East
PHI,2017,457,295,13,3,0,0.10776379975022847,64.011697051635707,3737,6.25963149078727,-0.01762630358637967,-8.03759443538913,2137,4.68640350877193,-0.09334130388655613,-59.271727967963145,3637,5.718553459119497,-0.16489835152719115,-54.581354355500274,1256,3.794561933534743,NFC East
PHI,2018,367,348,9,7,0,0.10350036733964421,65.61923289333443,4277,6.7248427672955975,-0.003920704051706459,-1.5290745801655192,1589,4.063938618925831,0.05814088839130953,38.66369078022084,4310,6.432835820895522,0.023874963227292968,7.783238012097508,1557,4.776073619631902,NFC East
NYJ,2009,348,236,9,7,0,-0.19675315455973982,-82.04606545141151,2382,5.684964200477327,0.02592788849102732,15.375237875179199,2776,4.681281618887015,-0.2504605493896479,-133.24501227529268,2459,4.613508442776736,-0.12300167379551986,-50.43068625616314,1591,3.8710462287104623,AFC East
NYJ,2010,367,304,11,5,0,-0.01637063197796904,-8.954735691949063,3244,5.93053016453382,-0.057811792011813495,-30.293379014190272,2385,4.534220532319392,-0.04561278867006958,-25.725612809919244,3209,5.649647887323944,-0.2421074366575638,-96.84297466302552,1503,3.7575,AFC East
NYJ,2011,377,363,8,8,0,-0.13254370725201192,-76.87535020616691,3297,5.664948453608248,-0.059936259398087166,-26.132209097566005,1699,3.896788990825688,-0.09136869456513316,-48.425408119520576,3216,6.033771106941838,-0.10980145310519132,-48.0930364600738,1791,4.070454545454545,AFC East
NYJ,2012,281,375,6,10,0,-0.2195257938769002,-116.56819654863399,2857,5.34018691588785,-0.05238596497174727,-25.459578976269178,1896,3.8773006134969323,-0.009685760974145247,-5.007538423633092,3008,5.818181818181818,-0.05058076235117967,-24.1270236415127,2157,4.51255230125523,AFC East
NYJ,2013,290,387,8,8,0,-0.12506523734476324,-65.03392341927689,2932,5.616858237547893,-0.0820094510873382,-39.61056487518435,2164,4.461855670103093,0.06991292217059834,43.48583759011217,3957,6.351524879614767,-0.1560130149542258,-63.96533613123257,1424,3.473170731707317,AFC East
NYJ,2014,283,401,4,12,0,-0.0696312224496535,-37.39196645546393,2946,5.44547134935305,-0.05254048425394444,-26.322782611226163,2248,4.487025948103793,0.11349933037548562,65.37561429627972,3763,6.510380622837371,-0.0637507760505501,-24.03404257105739,1506,3.9946949602122017,AFC East
NYJ,2015,387,314,10,6,0,0.11637077236607685,72.8481035011641,4057,6.480830670926518,-0.07671554880654623,-33.29454818204106,1879,4.319540229885058,-0.00389583032378153,-2.4738522556012716,3763,5.9073783359497645,-0.2085302242292876,-75.6964713952314,1347,3.7107438016528924,AFC East
NYJ,2016,275,409,5,11,0,-0.08423657306361812,-48.85721237689852,3467,5.967297762478485,-0.03420565746076464,-14.126936531295796,1800,4.358353510895884,0.17040671767083634,96.96142235470587,3902,6.84561403508772,-0.13107110569525143,-53.21486891227208,1644,4.0492610837438425,AFC East
NYJ,2017,298,382,5,11,0,-0.03182732262192669,-17.4095454741939,3182,5.7644927536231885,-0.08116102827795388,-33.438343650517,1719,4.162227602905569,0.10279142510475972,59.927400836074916,3753,6.437392795883362,-0.11650548219133267,-53.592521808013025,1895,4.119565217391305,AFC East
NYJ,2018,333,441,4,12,0,-0.112648277604429,-62.5197940704581,3165,5.702702702702703,-0.10993494821838383,-43.75410939091677,1635,4.097744360902255,0.0720976794607643,44.6284635862131,4067,6.559677419354839,0.04728997302548881,20.003658589781764,2041,4.825059101654847,AFC East
KC,2009,294,424,4,12,0,-0.16662066330946926,-95.64026073963535,2917,5.055459272097054,-0.14342487545053115,-62.10297107007998,1920,4.413793103448276,0.027594520306918325,14.542312201745958,3705,7.017045454545454,-0.013836187189147626,-7.125636402411027,2520,4.883720930232558,AFC West
KC,2010,366,326,10,6,0,0.04774707661579659,23.825791231282498,2968,5.936,-0.042698922098526736,-23.356310387894123,2636,4.810218978102189,-0.020488254239087633,-12.518323340082544,3519,5.75,-0.06495159668412712,-25.720832286914337,1774,4.468513853904282,AFC West
KC,2011,212,338,7,9,0,-0.06706107373003316,-35.20706370826741,3086,5.878095238095238,-0.12678955453803725,-59.84466974195359,1898,3.9873949579831933,0.08938690636101908,42.6375543342061,3217,6.7301255230125525,-0.062040809269882875,-30.896323016401674,2120,4.248496993987976,AFC West
KC,2012,211,425,2,14,0,-0.23322724167345732,-117.54652980342249,2713,5.351084812623274,-0.057327562235909756,-28.31981574453942,2404,4.856565656565657,0.2119780116489341,103.02131366138197,3533,7.254620123203286,-0.019908490191582945,-9.237539448894486,2191,4.701716738197425,AFC West
KC,2013,430,305,11,5,0,-0.005417483703611948,-3.131305580687706,3340,5.748709122203098,-7.273221664970211e-4,-0.30765727642824003,2073,4.900709219858156,-0.06368082570949514,-40.182601022691436,3962,6.249211356466877,-0.054958511258362444,-23.13753323977059,1931,4.5866983372921615,AFC West
KC,2014,353,281,9,7,0,0.0895099083948708,48.60388025841485,3202,5.8968692449355435,-0.0037705590303470705,-1.5459292024422988,1909,4.633495145631068,0.01413121752996562,8.266762255029889,3254,5.534013605442177,-0.01918707698355866,-8.001011102143961,2050,4.880952380952381,AFC West
KC,2015,405,287,11,5,0,0.05089957831524507,26.3150819889817,3260,6.293436293436294,0.033245168117051985,13.996215777278884,2055,4.858156028368795,-0.06167418622300718,-40.02654685873166,3700,5.666156202143951,-0.09816249646457513,-37.00726116714482,1582,4.174142480211081,AFC West
KC,2016,389,311,12,4,0,0.06322180100620599,36.41575737957465,3742,6.4852686308492205,-0.05401913825824497,-21.175502197232028,1769,4.512755102040816,-0.025391320552673034,-15.844184024867973,3960,6.325878594249201,-0.009859740632984877,-4.200249509651558,1949,4.553738317757009,AFC West
KC,2017,415,339,10,6,0,0.17005851374898648,98.29382094691418,4104,7.100346020761246,-0.025111240229707083,-9.944051130964004,1883,4.7430730478589425,0.05514109034725215,32.91923093730953,3954,6.59,-0.010234452534266386,-4.4417523998716115,1906,4.381609195402299,AFC West
KC,2018,565,421,12,4,0,0.36312501401345354,220.05375849215284,4955,8.176567656765677,0.08943974655641311,33.62934470521133,1869,4.970744680851064,0.07067937217349543,48.486049311017865,4382,6.350724637681159,0.09350310011566462,39.08429584834781,2124,5.057142857142857,AFC West
JAX,2009,290,380,7,9,0,-0.036765658094170636,-20.478471558453045,3361,6.023297491039426,0.016668833641986163,7.200936133338022,2046,4.725173210161663,0.19691156885837766,103.77239678836503,3776,7.165085388994307,-0.08391062093528018,-37.088494453393835,1880,4.253393665158371,AFC South
JAX,2010,353,419,8,8,0,-0.03434370701424673,-17.206197214137614,3067,6.09741550695825,0.038764243781945575,19.420886134754735,2394,4.75,0.20349203013513303,107.03680785107998,3993,7.5625,-0.034607561120774476,-14.15449249839676,1954,4.765853658536585,AFC South
JAX,2011,243,329,5,11,0,-0.26166556724942874,-132.40277702821092,2179,4.272549019607843,-0.09203882101063958,-43.62640115904316,1985,4.178947368421053,0.009334746664929118,5.031428452396795,3343,6.202226345083488,-0.13453920776713432,-56.23738884666214,1688,4.038277511961723,AFC South
JAX,2012,255,444,2,14,0,-0.12413685402807637,-78.2062180376881,3430,5.418641390205371,-0.12284198907215185,-43.60890612061391,1376,3.876056338028169,0.0971841533733373,53.54846850870885,3834,6.933092224231465,0.013238898884746747,6.963660813376789,2261,4.290322580645161,AFC South
JAX,2013,247,449,4,12,0,-0.1695515587932069,-107.66523983368639,3239,5.292483660130719,-0.1891569344578296,-70.74469348722828,1151,3.336231884057971,0.1449337118514702,83.77168545014976,3623,6.551537070524413,-0.03461871135364604,-16.824693717871977,2028,4.437636761487965,AFC South
JAX,2014,249,412,3,13,0,-0.21487572755784715,-134.29732972365446,3002,4.780254777070064,-0.07679600164982345,-27.492968590636792,1636,4.569832402234637,0.07050855348721066,40.96546957606939,3895,6.680960548885078,-0.04804893311241852,-23.01543896084847,2054,4.279166666666667,AFC South
JAX,2015,376,448,5,11,0,0.04476376898180684,29.409796221047095,4110,6.236722306525038,-0.16428897840906276,-57.172564486353835,1466,4.212643678160919,0.16598006087139344,105.23135859246345,4291,6.75748031496063,-0.08460580253966332,-37.48037052507085,1734,3.9054054054054053,AFC South
JAX,2016,318,400,3,13,0,-0.05736822158345027,-37.63355335874338,3730,5.668693009118541,-0.1062689862597834,-41.01982869627639,1640,4.237726098191215,-0.0016156641368724298,-0.9290068787016471,3444,5.979166666666667,-0.02448012786114742,-10.550935108154539,1722,3.967741935483871,AFC South
JAX,2017,417,268,10,6,0,0.0726206723330664,40.15923180018572,3599,6.496389891696751,-0.03071497602876951,-15.726067726729989,2307,4.505859375,-0.24661429598114315,-136.87093426953444,2720,4.892086330935252,-0.09183172039022362,-38.29382740272325,1871,4.476076555023924,AFC South
JAX,2018,245,316,5,11,0,-0.13162405324138404,-77.00007114620966,3109,5.296422487223168,-0.06048421074128652,-24.73804219318619,1729,4.217073170731707,0.023189063757309614,12.313392855131406,3113,5.840525328330206,-0.029211914105075152,-12.181368181816337,1889,4.508353221957041,AFC South
SF,2009,330,281,8,8,0,-0.07806986394159818,-43.79719367123658,3052,5.420959147424512,-0.14074381927088367,-50.52703111824723,1612,4.49025069637883,-0.10110702468299364,-61.77639208130911,3670,5.977198697068404,-0.21589887788720705,-89.16623656741652,1564,3.7777777777777777,NFC West
SF,2010,305,346,6,10,0,-0.06176269194346085,-32.795989421977715,3358,6.288389513108614,-0.09600062480646329,-37.72824554894007,1664,4.223350253807107,-0.011430806768317205,-6.629867925623979,3697,6.374137931034483,-0.133858554690201,-58.89776406368844,1553,3.5215419501133787,NFC West
SF,2011,380,229,13,3,0,0.027799078365051227,13.760543790700357,2938,5.923387096774194,-0.08073260095465366,-38.42871805441515,2032,4.26890756302521,-0.094122983739333893,-57.885634999690346,3697,5.991896272285251,-0.21018585277494756,-72.93449091290681,1245,3.5775862068965516,NFC West
SF,2012,397,273,11,4,1,0.15611644796612764,74.15531278391063,3293,6.932631578947368,0.041950350769676056,19.92641661559613,2508,5.2578616352201255,-0.06749501016796233,-40.159531049937584,3203,5.374161073825503,-0.09295559304542395,-36.43859247380619,1524,3.877862595419847,NFC West
SF,2013,406,272,12,4,0,0.08900991087103173,40.499509446319436,2979,6.547252747252747,-0.07135570328540107,-34.82158320327572,2216,4.531697341513293,-0.05684603730972747,-35.01715898279212,3553,5.739903069466882,-0.12337461670989677,-47.74597666673005,1531,3.945876288659794,NFC West
SF,2014,306,340,8,8,0,0.005280667138283617,2.8198762518434517,3063,5.693308550185874,-0.06975325424968916,-31.807483937858258,2191,4.8048245614035086,0.05701432902576731,33.18233949299657,3548,6.085763293310463,-0.08502518129562166,-33.074795523996826,1610,4.138817480719794,NFC West
SF,2015,238,387,5,11,0,-0.06592502539331982,-37.972814626552214,3318,5.730569948186528,-0.07584509532824701,-28.745291129405622,1554,4.100263852242744,0.16140480814191674,93.29197910602787,4185,7.227979274611399,-0.02131465151244898,-10.188403422950612,2046,4.2803347280334725,NFC West
SF,2016,309,480,2,14,0,-0.1139290875305362,-60.83813274130633,2911,5.4309701492537314,-0.007119670252653551,-3.2038516136940975,2031,4.493362831858407,0.14283150888422122,78.7001613952059,3848,6.983666061705989,0.04432206890714885,23.535018589696037,2679,5.045197740112994,NFC West
SF,2017,331,383,6,10,0,-0.026826567056831292,-17.249482617542522,3925,6.104199066874028,-0.0717595513490513,-28.560301436922423,1674,4.206030150753769,0.0772086064038233,44.163322862986924,3756,6.554973821989528,-0.06921489909426706,-32.73864727158832,1885,3.985200845665962,NFC West
SF,2018,342,435,4,12,0,0.03213918385106797,18.576448265917286,3871,6.674137931034482,-0.09955112248527154,-41.11461358641714,1917,4.641646489104116,0.1828298612920915,104.57868065907634,3736,6.508710801393728,-0.045447017391561,-19.269535374021864,1834,4.3254716981132075,NFC West
BUF,2009,258,326,6,10,0,-0.20013177024855308,-96.66364503005113,2515,5.185567010309279,-0.0825253472988392,-34.24801912901827,1875,4.496402877697841,-0.1465973072898983,-80.48192170215418,2939,5.324275362318841,0.023349206618116042,12.09488902818411,2530,4.884169884169884,AFC East
BUF,2010,283,425,4,12,0,-0.138075260543565,-75.25101699624292,3150,5.737704918032787,-0.14301583541801663,-57.06331833178863,1722,4.29426433915212,0.07573148595714488,37.335622576872424,3074,6.19758064516129,0.004697489634317828,2.621199215949348,2726,4.8765652951699465,AFC East
BUF,2011,372,434,6,10,0,-0.01837085434486155,-10.8939166265029,3711,6.236974789915966,-0.012498011016419475,-4.811734241321497,1918,4.9689119170984455,0.052709847328714685,27.88350923689007,3722,7.009416195856874,0.040865064730433664,18.51187432288645,2236,4.914285714285715,AFC East
BUF,2012,344,435,6,10,0,-0.009111028047535512,-4.883511033479034,3269,6.0762081784386615,-0.01734029132415092,-7.4563252693848945,2229,5.147806004618937,0.061809084003797796,34.922132462145754,3475,6.128747795414462,0.09985986685359849,45.835678885801705,2345,5.086767895878525,AFC East
BUF,2013,339,388,6,10,0,-0.18085041486902687,-102.54218523073824,3107,5.470070422535211,-0.006837456089349352,-3.6033393590871086,2338,4.428030303030303,-0.11605832087149395,-70.9116340524828,3273,5.330618892508143,-0.0914853220626269,-41.80879218262049,2077,4.544857768052516,AFC East
BUF,2014,343,289,9,7,0,-0.0018264995443004824,-1.1123382224789937,3616,5.918166939443535,-0.15838467239141193,-62.08679157743347,1500,3.826530612244898,-0.0804546333751461,-48.43368929183796,3283,5.435430463576159,-0.08126542820157141,-32.993763849838,1724,4.2254901960784315,AFC East
BUF,2015,379,359,8,8,0,0.062061031251352594,31.402881813184415,3343,6.593688362919132,0.04189342697262721,20.73724635145047,2456,4.961616161616162,0.05639667130787543,35.191522896114265,3978,6.3648,0.027650792210576144,10.341396286755478,1753,4.674666666666667,AFC East
BUF,2016,399,378,7,9,0,0.040717532377530966,20.969529174428448,3039,5.855491329479769,0.09325854442678061,45.51016968026894,2640,5.409836065573771,0.04545570197859816,24.90972468427179,3586,6.508166969147005,-0.02629570807786799,-11.938251467352067,2142,4.707692307692308,AFC East
BUF,2017,302,359,9,7,0,-0.05426227540477629,-28.162120935078892,2825,5.4326923076923075,-0.05415280469764885,-25.505971012592607,2035,4.311440677966102,0.010966904747380313,6.514341419943906,3688,6.1879194630872485,0.05212155571987801,23.141970739625837,2016,4.54054054054054,AFC East
BUF,2018,269,374,6,10,0,-0.25517809058804736,-136.7754565551934,2796,5.187384044526902,-0.008994717281279194,-4.101591080263312,1993,4.342047930283225,-0.11742969716932675,-62.12030980257385,2867,5.409433962264151,-0.029775074970936434,-12.565081637735176,1858,4.382075471698113,AFC East
SD,2009,454,320,13,3,0,0.3027083803274921,164.06794213750072,4338,8.00369003690037,-0.13908234069366554,-57.30192436579021,1435,3.4578313253012047,0.009452440921775985,5.312271798038103,3348,5.9361702127659575,-0.046962413375752694,-19.630288791064626,1887,4.471563981042654,AFC West
SD,2010,441,322,9,7,0,0.22011541584678676,127.22671035944275,4521,7.821799307958478,-0.10577535681619667,-47.17580914002371,1822,4.039911308203991,-0.1720422140068763,-91.35441563765131,2830,5.319548872180451,-0.10949168437581878,-42.81124859094515,1510,3.8227848101265822,AFC West
SD,2011,406,377,8,8,0,0.19055860708042843,115.47851589073963,4426,7.2915980230642505,-0.047749784412734524,-20.150409022173967,1874,4.388758782201405,0.15377160548118038,76.88580274059018,3591,7.139165009940358,-4.7880439653679693e-4,-0.212110347665801,1964,4.423423423423423,AFC West
SD,2012,350,350,7,9,0,-0.012198818721876234,-6.953326671469454,3296,5.772329246935201,-0.1299132267771748,-51.70546425731556,1470,3.6476426799007444,0.04741040210790433,28.541062068958404,3683,6.097682119205298,-0.1692993907449662,-67.55045690724151,1505,3.7531172069825436,AFC West
SD,2013,396,348,9,7,0,0.3040258945842216,173.2947599130063,4328,7.566433566433567,-0.045501848386729,-21.704381680469734,1967,4.097916666666666,0.10595672723984781,60.81916143567264,4148,7.176470588235294,0.07646102970968424,28.367042022292853,1718,4.605898123324397,AFC West
SD,2014,348,348,9,7,0,0.1449743022049572,87.56447853179415,4099,6.775206611570248,-0.1236771892591495,-48.60513537884575,1372,3.4646464646464645,0.09046629757529447,48.67086809550842,3426,6.297794117647059,-0.09905332239473251,-43.08819524170865,1987,4.536529680365297,AFC West
SD,2015,320,398,4,12,0,0.14163965230000314,99.7143152192022,4596,6.509915014164306,-0.1783203305293276,-68.83164758432046,1364,3.515463917525773,0.09930548075471131,53.724265088298814,3790,7.00554528650647,-0.005160081252434599,-2.094992988488447,2018,4.970443349753695,AFC West
SD,2016,410,423,5,11,0,0.07686814805947771,46.96643846434088,4202,6.854812398042414,-0.08833133168270584,-34.44921935625528,1516,3.8575063613231553,0.04534727962008621,27.70718784787267,3990,6.508972267536705,-0.08223028470422164,-32.645423027575994,1588,4,AFC West
DEN,2009,326,324,8,8,0,-0.015149979366700208,-8.84758795015292,3627,6.168367346938775,-0.09752519699683504,-42.13088510263274,1845,4.251152073732719,-0.11523889665900558,-62.11376529920401,2981,5.510166358595194,-0.05227429252588478,-23.52343163664815,2068,4.595555555555555,AFC West
DEN,2010,344,471,4,12,0,0.03687044955107242,22.56471512525632,4021,6.538211382113821,-0.15473097400031324,-60.34507986012216,1571,4.017902813299233,0.17690982838820435,92.17002059025445,3780,7.241379310344827,0.03487009951734174,17.992971350948338,2487,4.801158301158301,AFC West
DEN,2011,309,390,8,8,0,-0.19031205777614094,-89.2563550970101,2436,5.182978723404255,-0.039322945028388456,-21.35235915041493,2651,4.8821362799263355,0.033100625322128374,18.867356433613175,3704,6.4868651488616464,-0.03791216674723777,-17.9703670381907,2037,4.2974683544303796,AFC West
DEN,2012,481,289,13,3,0,0.23846135791286802,144.74604425311088,4544,7.473684210526316,-0.14288071121018206,-65.2964850230532,1843,4.024017467248909,-0.11177781386668746,-67.62557738934592,3195,5.254934210526316,-0.11510574992141055,-45.35166546903576,1470,3.730964467005076,AFC West
DEN,2013,606,399,13,3,0,0.3499078458935312,242.83604505011064,5468,7.878962536023055,-0.02111161966485112,-9.20466617387509,1899,4.345537757437071,0.05000391763119673,32.302530789753085,4076,6.2998454404945905,-0.13080319739044935,-54.021720522255585,1621,3.9154589371980677,AFC West
DEN,2014,482,354,12,4,0,0.23676604827091446,146.32141783142515,4665,7.536348949919224,-0.04746975093201656,-19.984765142378972,1805,4.267139479905437,-0.020493430573716328,-13.935532790127104,3607,5.296622613803231,-0.13157824953456632,-45.26291783989082,1282,3.7159420289855074,AFC West
DEN,2015,355,296,12,4,0,-0.03425502401467289,-22.02598044143467,3970,6.174183514774494,-0.09058923925628373,-36.50746342028235,1727,4.285359801488834,-0.15890501272457214,-98.83891791468386,3196,5.130016051364366,-0.13914497971192538,-54.96226698621053,1348,3.395465994962217,AFC West
DEN,2016,333,297,9,7,0,-0.008339305192499506,-5.045279641462201,3685,6.070840197693575,-0.12847966011273865,-51.006425064757245,1502,3.783375314861461,-0.22101367486224424,-129.73502714413738,2974,5.049235993208828,0.01517544170515137,7.117282159715992,2098,4.473347547974414,AFC West
DEN,2017,289,382,5,11,0,-0.1501360669070078,-92.03340901399577,3335,5.405186385737439,-0.06975877533894519,-31.042655025830612,1868,4.188340807174888,-0.0010687850773632,-0.5557682402288641,3210,6.173076923076923,-0.21081674348925986,-86.85649831757506,1446,3.5012106537530268,AFC West
DEN,2018,329,349,6,10,0,-0.009630704049811908,-5.922882990634323,3695,5.9789644012944985,0.03625117088299579,13.956700789953377,1916,4.976623376623377,0.03981659821825042,23.412159752331245,3929,6.659322033898305,-0.02148283289147875,-8.829444318397766,1932,4.689320388349515,AFC West
